GAME_DATE,TEAM_NAME_HOME,TEAM_NAME_AWAY,PTS_HOME,PTS_AWAY,FG_PCT_HOME,FG_PCT_AWAY,HOME_WIN,ROLLING_PTS_HOME,ROLLING_PTS_AWAY,ELO_HOME,ELO_AWAY
2024-12-28,Portland Trail Blazers,Dallas Mavericks,126,122,0.5,0.483,1,114.0,122.0,1437.702656006855,1562.9040014318525
2024-12-28,Denver Nuggets,Detroit Pistons,134,121,0.561,0.484,1,123.1,116.5,1512.5533973036913,1492.081045704105
2024-12-28,Utah Jazz,Philadelphia 76ers,111,114,0.483,0.434,0,107.4,105.9,1405.0752153480726,1477.2786716008343
2024-12-28,Washington Wizards,New York Knicks,132,136,0.515,0.526,0,107.3,116.0,1391.890888824437,1587.9216567628418
2024-12-28,Chicago Bulls,Milwaukee Bucks,116,111,0.474,0.402,1,115.2,109.1,1472.4229654536916,1514.4752878922868
2024-12-28,Los Angeles Lakers,Sacramento Kings,132,122,0.597,0.51,1,114.1,113.2,1514.1986975003424,1433.2258185526528
2024-12-28,Golden State Warriors,Phoenix Suns,109,105,0.418,0.424,1,111.8,110.7,1510.0420906327354,1486.143348812601
2024-12-29,Toronto Raptors,Atlanta Hawks,107,136,0.447,0.484,0,112.4,115.0,1386.3340384262665,1529.1206002486003
2024-12-29,Boston Celtics,Indiana Pacers,114,123,0.462,0.529,0,119.0,115.0,1589.4434584328878,1486.145409463142
2024-12-29,Minnesota Timberwolves,San Antonio Spurs,112,110,0.43,0.437,1,106.5,107.9,1520.3497028617562,1499.024674648357
2024-12-29,Houston Rockets,Miami Heat,100,104,0.392,0.44,0,114.2,109.5,1586.978606575384,1517.8881430746894
2024-12-29,Orlando Magic,Brooklyn Nets,102,101,0.446,0.438,1,104.9,109.3,1528.9323163866275,1442.2581309766094
2024-12-29,Oklahoma City Thunder,Memphis Grizzlies,130,106,0.505,0.381,1,118.3,127.0,1641.4053585522836,1583.9739770802007
2024-12-30,Charlotte Hornets,Chicago Bulls,108,115,0.416,0.375,0,101.2,123.5,1362.419606324535,1483.627452497764
2024-12-30,Utah Jazz,Denver Nuggets,121,132,0.512,0.505,0,108.9,122.5,1397.1239880244011,1521.9648366729768
2024-12-30,New Orleans Pelicans,LA Clippers,113,116,0.512,0.477,0,110.1,106.6,1348.070856362046,1556.1268270195017
2024-12-30,Golden State Warriors,Cleveland Cavaliers,95,113,0.333,0.458,0,110.4,120.4,1519.3553123783547,1623.612551740114
2024-12-30,Portland Trail Blazers,Philadelphia 76ers,103,125,0.481,0.573,0,117.7,106.7,1451.1579531902996,1485.2298989245057
2024-12-30,Sacramento Kings,Dallas Mavericks,110,100,0.42,0.421,1,113.4,121.9,1425.515106089734,1549.448704248408
2024-12-30,Washington Wizards,New York Knicks,106,126,0.424,0.459,0,110.1,115.8,1387.001920732959,1592.81062485432
2024-12-31,Los Angeles Lakers,Cleveland Cavaliers,110,122,0.442,0.484,0,115.7,120.3,1521.9094099632612,1630.6987259495936
2024-12-31,Phoenix Suns,Memphis Grizzlies,112,117,0.457,0.426,0,113.4,124.2,1476.8301270669817,1575.6120920785447
2024-12-31,Boston Celtics,Toronto Raptors,125,71,0.54,0.314,1,119.7,110.4,1576.5549166358992,1380.2270217114708
2024-12-31,San Antonio Spurs,LA Clippers,122,86,0.49,0.345,1,113.8,107.9,1489.6376886891696,1560.7646390937134
2024-12-31,Oklahoma City Thunder,Minnesota Timberwolves,113,105,0.472,0.494,1,118.7,108.9,1649.7672435539396,1529.7366888209435
2024-12-31,Indiana Pacers,Milwaukee Bucks,112,120,0.444,0.464,0,116.0,110.3,1499.0339512601304,1503.2708008482145
2025-01-01,Houston Rockets,Dallas Mavericks,110,99,0.472,0.533,1,113.5,120.1,1575.0158276927039,1536.0255797702455
2025-01-01,Sacramento Kings,Philadelphia 76ers,113,107,0.488,0.476,1,114.1,110.6,1438.9382305678964,1494.2523611889476
2025-01-01,New York Knicks,Utah Jazz,119,103,0.553,0.406,1,120.3,115.1,1597.4946802830773,1390.5701447934134
2025-01-01,Washington Wizards,Chicago Bulls,125,107,0.495,0.446,1,111.1,122.6,1382.3178653042016,1490.2737735400508
2025-01-01,Miami Heat,New Orleans Pelicans,119,108,0.53,0.5,1,115.1,102.8,1529.8509219573696,1343.4330442878343
2025-01-01,Toronto Raptors,Brooklyn Nets,130,113,0.591,0.483,1,110.1,109.0,1375.3443688508662,1434.7023194468236
2025-01-01,Denver Nuggets,Atlanta Hawks,139,120,0.564,0.45,1,124.4,116.9,1528.5186799039645,1535.227616963396
2025-01-01,Detroit Pistons,Orlando Magic,105,96,0.519,0.407,1,112.0,105.4,1482.6696063348195,1536.4881279164133
2025-01-02,Miami Heat,Indiana Pacers,115,128,0.573,0.531,0,116.4,115.6,1534.9471731669753,1489.1558915494322
2025-01-02,Golden State Warriors,Philadelphia 76ers,139,105,0.609,0.42,1,107.9,112.4,1512.269138168875,1482.6736088331336
2025-01-02,Minnesota Timberwolves,Boston Celtics,115,118,0.5,0.5,0,105.0,118.4,1523.0602596278075,1581.4375694965038
2025-01-02,Oklahoma City Thunder,LA Clippers,116,98,0.5,0.469,1,118.4,106.1,1656.4436727470757,1548.7455689486858
2025-01-02,Milwaukee Bucks,Brooklyn Nets,110,113,0.444,0.432,0,116.3,110.5,1513.1488605589127,1423.0102908436077
2025-01-02,Los Angeles Lakers,Portland Trail Blazers,114,106,0.457,0.5,1,114.4,101.7,1514.942145533542,1442.1354909258578
2025-01-03,Toronto Raptors,Orlando Magic,97,106,0.475,0.468,0,112.1,104.1,1387.0363974540821,1524.9513780037666
2025-01-03,Los Angeles Lakers,Atlanta Hawks,119,102,0.489,0.41,1,113.0,117.9,1522.8767460850756,1525.0345422293494
2025-01-03,Sacramento Kings,Memphis Grizzlies,138,133,0.495,0.483,1,114.5,123.6,1450.5169829237104,1582.843130484438
2025-01-03,Oklahoma City Thunder,New York Knicks,117,107,0.512,0.478,1,116.6,117.8,1663.4394831743743,1602.155734656708
2025-01-03,New Orleans Pelicans,Washington Wizards,132,120,0.5,0.536,1,111.5,106.0,1338.3367930782285,1395.3288038940864
2025-01-03,Houston Rockets,Boston Celtics,86,109,0.364,0.506,0,113.4,118.9,1583.898285651347,1589.7729709556086
2025-01-03,Denver Nuggets,San Antonio Spurs,110,113,0.433,0.465,0,125.9,108.5,1538.7117546380114,1501.6567588341973
2025-01-03,Detroit Pistons,Charlotte Hornets,98,94,0.419,0.413,1,111.0,106.8,1494.2063562474661,1355.773285282248
2025-01-03,Dallas Mavericks,Cleveland Cavaliers,122,134,0.43,0.531,0,116.3,119.4,1527.1431218116024,1637.6659903793127
2025-01-04,Detroit Pistons,Minnesota Timberwolves,119,105,0.484,0.425,1,108.6,106.4,1500.4202018760402,1514.7248581687027
2025-01-04,Brooklyn Nets,Philadelphia 76ers,94,123,0.415,0.512,0,102.2,111.8,1435.5480043616813,1473.5233822862558
2025-01-04,San Antonio Spurs,Denver Nuggets,111,122,0.394,0.435,0,115.0,123.0,1512.719261800741,1527.6492516714677
2025-01-04,Indiana Pacers,Phoenix Suns,126,108,0.479,0.487,1,114.0,109.8,1500.4662918342954,1469.5990886610884
2025-01-04,Chicago Bulls,New York Knicks,139,126,0.543,0.495,1,116.1,114.0,1477.262834950166,1593.9015542714824
2025-01-04,Golden State Warriors,Memphis Grizzlies,121,113,0.524,0.523,1,109.8,125.1,1521.4193647157529,1569.2085438019858
2025-01-04,Milwaukee Bucks,Portland Trail Blazers,102,105,0.432,0.482,0,114.6,102.4,1500.6111470408391,1434.2008903743242
2025-01-04,LA Clippers,Atlanta Hawks,131,105,0.552,0.432,1,111.1,117.2,1541.749758521387,1514.9724366624155
2025-01-04,Miami Heat,Utah Jazz,100,136,0.438,0.52,0,115.6,113.6,1523.6367728821122,1385.9090904197826
2025-01-05,Washington Wizards,New Orleans Pelicans,98,110,0.427,0.411,0,112.8,104.8,1383.7029981950088,1349.962598777306
2025-01-05,Golden State Warriors,Sacramento Kings,99,129,0.457,0.517,0,111.8,112.6,1532.7862385038216,1464.1515696061626
2025-01-05,Houston Rockets,Los Angeles Lakers,119,115,0.475,0.487,1,109.5,104.7,1574.0673565740506,1532.9388516520096
2025-01-05,Oklahoma City Thunder,Boston Celtics,105,92,0.448,0.365,1,117.7,117.5,1671.6936635596,1599.603900032905
2025-01-05,Cleveland Cavaliers,Charlotte Hornets,115,105,0.478,0.418,1,122.2,107.3,1644.5880171294218,1349.559439653674
2025-01-05,Orlando Magic,Utah Jazz,92,105,0.357,0.481,0,105.3,115.4,1531.1780050727712,1399.6778391091782
2025-01-06,Detroit Pistons,Portland Trail Blazers,118,115,0.447,0.533,1,110.6,104.1,1510.8316904959204,1446.0893876216933
2025-01-06,Chicago Bulls,San Antonio Spurs,114,110,0.431,0.463,1,116.4,109.8,1490.4992847416243,1503.1487171420974
2025-01-06,Minnesota Timberwolves,LA Clippers,108,106,0.446,0.416,1,107.1,103.4,1504.3133695488225,1550.98056763711
2025-01-06,Philadelphia 76ers,Phoenix Suns,99,109,0.391,0.506,0,106.2,108.6,1482.434695081155,1460.4851880622919
2025-01-06,Sacramento Kings,Miami Heat,123,118,0.417,0.422,1,115.8,107.8,1476.1017318269307,1509.8680241927166
2025-01-06,Brooklyn Nets,Indiana Pacers,99,113,0.418,0.506,0,101.0,116.3,1426.636691566782,1509.580192433092
2025-01-06,New York Knicks,Orlando Magic,94,103,0.444,0.5,0,119.8,105.4,1580.6651044800242,1517.564069303688
2025-01-06,Memphis Grizzlies,Dallas Mavericks,119,104,0.455,0.408,1,128.6,117.1,1557.841670013917,1520.2210950614933
2025-01-06,Toronto Raptors,Milwaukee Bucks,104,128,0.451,0.573,0,109.9,110.9,1380.8097703850776,1488.72264979347
2025-01-07,Washington Wizards,Houston Rockets,112,135,0.461,0.515,0,113.0,115.9,1372.7349128205542,1582.8890817095817
2025-01-07,Dallas Mavericks,Los Angeles Lakers,118,97,0.523,0.453,1,116.6,106.2,1511.299690134943,1524.1171265164785
2025-01-07,New Orleans Pelicans,Minnesota Timberwolves,97,104,0.372,0.427,0,113.9,106.4,1360.9306841517607,1515.6485395920422
2025-01-07,Golden State Warriors,Miami Heat,98,114,0.408,0.473,0,111.8,107.2,1520.8360762830534,1498.8992005491234
2025-01-07,Utah Jazz,Atlanta Hawks,121,124,0.417,0.48,0,112.2,118.0,1413.2917748782613,1505.7416275466926
2025-01-07,Charlotte Hornets,Phoenix Suns,115,104,0.388,0.424,1,99.7,109.1,1346.465746095614,1471.1161065123133
2025-01-07,Denver Nuggets,Boston Celtics,106,118,0.46,0.5,0,123.4,115.4,1537.2197963301112,1591.6495375149107
2025-01-08,Indiana Pacers,Chicago Bulls,129,113,0.52,0.512,1,115.5,120.7,1517.23722866363,1500.8632038901335
2025-01-08,Cleveland Cavaliers,Oklahoma City Thunder,129,122,0.522,0.533,1,120.9,113.5,1647.6817106874819,1679.6480260775943
2025-01-08,Milwaukee Bucks,San Antonio Spurs,121,105,0.478,0.368,1,114.7,111.5,1495.7128374382478,1492.7847979935882
2025-01-08,Philadelphia 76ers,Washington Wizards,109,103,0.455,0.447,1,106.2,108.8,1471.8037766311336,1368.1399880834692
2025-01-08,New York Knicks,Toronto Raptors,112,98,0.477,0.494,1,117.8,107.2,1568.868620096502,1373.8195827403
2025-01-08,New Orleans Pelicans,Portland Trail Blazers,100,119,0.444,0.545,0,114.3,105.2,1355.1110774272706,1437.931547798068
2025-01-08,Brooklyn Nets,Detroit Pistons,98,113,0.384,0.523,0,99.5,116.5,1418.979655336244,1518.9895303195456
2025-01-08,Denver Nuggets,LA Clippers,126,103,0.551,0.375,1,121.8,104.6,1528.773718436731,1539.6453975938903
2025-01-09,Detroit Pistons,Golden State Warriors,104,107,0.453,0.461,0,110.1,104.0,1526.1879684046323,1510.205519944297
2025-01-09,Utah Jazz,Miami Heat,92,97,0.398,0.396,0,113.1,107.6,1405.8916225130217,1509.5297568878798
2025-01-09,Memphis Grizzlies,Houston Rockets,115,119,0.5,0.427,0,128.8,115.1,1566.7630749404675,1587.4840064466666
2025-01-09,Phoenix Suns,Atlanta Hawks,123,115,0.576,0.488,1,112.4,118.2,1457.6747822236016,1513.1417799119322
2025-01-09,Orlando Magic,Minnesota Timberwolves,89,104,0.379,0.4,0,103.4,106.3,1529.3605536872103,1521.4681463165323
2025-01-09,Dallas Mavericks,Portland Trail Blazers,117,111,0.455,0.419,1,117.1,107.3,1521.6684383373204,1445.5919310203913
2025-01-09,Cleveland Cavaliers,Toronto Raptors,132,126,0.528,0.596,1,121.6,108.5,1658.5991877917197,1368.9097093754983
2025-01-10,Philadelphia 76ers,New Orleans Pelicans,115,123,0.462,0.484,0,106.5,106.7,1478.9055892638564,1347.4506942049475
2025-01-10,Denver Nuggets,Brooklyn Nets,124,105,0.517,0.422,1,122.4,111.0,1539.0865284280403,1411.7812172511572
2025-01-10,New York Knicks,Oklahoma City Thunder,101,126,0.385,0.539,0,115.6,112.7,1573.7784934613035,1668.7305489733565
2025-01-10,Orlando Magic,Milwaukee Bucks,106,109,0.43,0.518,0,99.0,114.3,1519.1334310083337,1505.6285636836799
2025-01-10,Indiana Pacers,Golden State Warriors,108,96,0.524,0.418,1,116.5,102.0,1526.7662949540138,1520.6652075849963
2025-01-10,Chicago Bulls,Washington Wizards,138,105,0.558,0.398,1,114.7,106.1,1491.3341375997497,1361.0381754507464
2025-01-10,Boston Celtics,Sacramento Kings,97,114,0.405,0.431,0,119.6,114.4,1600.0956154082908,1487.070555470524
2025-01-11,Minnesota Timberwolves,Memphis Grizzlies,125,127,0.566,0.444,0,105.9,122.2,1531.695268995409,1557.3587651904247
2025-01-11,Detroit Pistons,Toronto Raptors,123,114,0.524,0.435,1,109.3,108.8,1515.728280763933,1365.7347853459528
2025-01-11,Phoenix Suns,Utah Jazz,114,106,0.512,0.438,1,112.0,115.3,1469.2578244841252,1398.7891335000731
2025-01-11,Portland Trail Blazers,Miami Heat,98,119,0.379,0.478,0,115.8,107.5,1437.7472521655627,1516.6322459008284
2025-01-12,Washington Wizards,Oklahoma City Thunder,95,136,0.337,0.474,0,114.1,114.8,1354.6219405279871,1676.0636767329026
2025-01-12,New York Knicks,Milwaukee Bucks,140,106,0.58,0.457,1,113.9,113.8,1566.4453657017573,1516.0170693679354
2025-01-12,Chicago Bulls,Sacramento Kings,119,124,0.462,0.495,0,115.6,113.1,1497.7503725225088,1500.2135792453398
2025-01-12,Cleveland Cavaliers,Indiana Pacers,93,108,0.398,0.467,0,122.4,116.5,1661.7741118212653,1536.5907095914665
2025-01-12,Dallas Mavericks,Denver Nuggets,101,112,0.412,0.489,0,117.8,123.0,1529.513117192149,1545.5780161894666
2025-01-12,Utah Jazz,Brooklyn Nets,112,111,0.444,0.424,1,110.8,108.7,1390.790022853265,1405.289729489731
2025-01-12,Orlando Magic,Philadelphia 76ers,104,99,0.488,0.458,1,98.1,113.0,1508.7449253240782,1465.2927863705834
2025-01-12,Phoenix Suns,Charlotte Hornets,120,113,0.483,0.446,1,111.7,106.4,1477.2569351309332,1359.9070703843256
2025-01-12,Boston Celtics,New Orleans Pelicans,120,119,0.436,0.465,1,118.5,109.0,1586.9525916334749,1361.0634970982205
2025-01-13,Houston Rockets,Memphis Grizzlies,120,118,0.506,0.536,1,108.4,123.3,1596.8883161967094,1566.6214508615635
2025-01-13,LA Clippers,Miami Heat,109,98,0.484,0.388,1,112.6,107.8,1529.332587602581,1524.3999808542574
2025-01-13,Toronto Raptors,Golden State Warriors,104,101,0.477,0.398,1,108.1,101.7,1359.8023291745353,1510.8407929475436
2025-01-13,Los Angeles Lakers,San Antonio Spurs,102,126,0.448,0.533,0,112.5,109.2,1513.748378314101,1482.869071748156
2025-01-13,New York Knicks,Detroit Pistons,119,124,0.5,0.5,0,115.8,117.8,1575.0040299496732,1521.6607369353505
2025-01-13,Washington Wizards,Minnesota Timberwolves,106,120,0.44,0.494,0,111.4,105.9,1351.9053451533616,1522.4325833242701
2025-01-14,Milwaukee Bucks,Sacramento Kings,130,115,0.495,0.442,1,114.6,115.9,1507.4584051200195,1510.1426836446453
2025-01-14,Chicago Bulls,New Orleans Pelicans,113,119,0.441,0.438,0,114.7,109.9,1487.8212681232033,1356.7812810202688
2025-01-14,Indiana Pacers,Cleveland Cavaliers,117,127,0.484,0.483,0,115.8,120.9,1550.0455519790978,1648.319269433634
2025-01-14,Portland Trail Blazers,Brooklyn Nets,114,132,0.453,0.544,0,115.0,107.1,1429.9795172121337,1394.8726365055177
2025-01-14,Dallas Mavericks,Denver Nuggets,99,118,0.422,0.518,0,114.7,122.0,1519.975172909489,1555.1159604721265
2025-01-14,Philadelphia 76ers,Oklahoma City Thunder,102,118,0.44,0.556,0,106.7,118.3,1456.5369593765304,1678.7802721075282
2025-01-14,Atlanta Hawks,Phoenix Suns,122,117,0.439,0.512,1,122.4,111.2,1501.5587376514086,1484.0021730709482
2025-01-15,San Antonio Spurs,Memphis Grizzlies,115,129,0.449,0.495,0,113.5,122.4,1493.7555167766843,1557.4904042134137
2025-01-15,Utah Jazz,Charlotte Hornets,112,117,0.462,0.529,0,109.9,106.2,1401.2071158374783,1353.1618324443107
2025-01-15,Chicago Bulls,Atlanta Hawks,94,110,0.443,0.41,0,113.7,116.2,1474.2188530052013,1511.0538487689435
2025-01-15,New Orleans Pelicans,Dallas Mavericks,119,116,0.443,0.478,1,111.7,116.9,1370.3836961382708,1510.9831711572497
2025-01-15,Los Angeles Lakers,Miami Heat,117,108,0.522,0.534,1,110.9,108.7,1502.8619332855728,1514.5419431510147
2025-01-15,Milwaukee Bucks,Orlando Magic,122,93,0.625,0.347,1,114.7,103.8,1517.5356633292802,1517.5007523181312
2025-01-15,Philadelphia 76ers,New York Knicks,119,125,0.5,0.535,0,107.0,115.2,1452.1836917082521,1563.4806379903296
2025-01-15,Toronto Raptors,Boston Celtics,110,97,0.506,0.396,1,109.3,113.3,1373.8949427163268,1591.2348077114266
2025-01-15,LA Clippers,Brooklyn Nets,126,67,0.544,0.301,1,113.3,110.1,1539.1906253058237,1405.879668741928
2025-01-15,Denver Nuggets,Houston Rockets,108,128,0.533,0.521,0,123.0,117.0,1564.1079622243658,1606.0193628448592
2025-01-15,Minnesota Timberwolves,Golden State Warriors,115,116,0.442,0.488,0,107.3,100.6,1527.8839382017447,1496.7481794057521
2025-01-16,Portland Trail Blazers,LA Clippers,89,118,0.374,0.564,0,115.0,102.8,1418.9724849757233,1545.531463373378
2025-01-16,Oklahoma City Thunder,Cleveland Cavaliers,134,114,0.505,0.467,1,118.3,122.2,1683.1335397758064,1655.5638202519092
2025-01-16,Detroit Pistons,Indiana Pacers,100,111,0.396,0.461,0,111.4,118.3,1533.1841288946941,1542.8010011608226
2025-01-16,Sacramento Kings,Houston Rockets,132,127,0.5,0.527,1,116.1,118.1,1500.0654254353847,1614.8188732070148
2025-01-16,Washington Wizards,Phoenix Suns,123,130,0.5,0.518,0,110.8,111.2,1346.453990275887,1474.5070619534133
2025-01-17,Milwaukee Bucks,Toronto Raptors,130,112,0.519,0.473,1,114.4,109.4,1527.5346585096104,1389.4447776458599
2025-01-17,Chicago Bulls,Charlotte Hornets,123,125,0.505,0.5,0,113.1,106.0,1465.275094925173,1364.5359390560502
2025-01-17,Boston Celtics,Orlando Magic,121,94,0.525,0.415,1,117.5,103.6,1575.6849727818935,1507.501757137801
2025-01-17,New York Knicks,Minnesota Timberwolves,99,116,0.389,0.532,0,115.2,107.2,1570.3825096131995,1516.9901703662033
2025-01-17,San Antonio Spurs,Memphis Grizzlies,112,140,0.476,0.567,0,114.6,121.3,1485.5696503004797,1565.6762706896184
2025-01-17,Dallas Mavericks,Oklahoma City Thunder,106,98,0.493,0.385,1,111.7,118.5,1497.1437276031777,1692.3416808082436
2025-01-17,New Orleans Pelicans,Utah Jazz,136,123,0.47,0.5,1,112.7,111.8,1384.2231396923428,1389.8330092257388
2025-01-17,Los Angeles Lakers,Brooklyn Nets,102,101,0.463,0.451,1,112.4,104.9,1513.1979844060743,1399.5388306743737
2025-01-17,Miami Heat,Denver Nuggets,113,133,0.495,0.543,0,115.3,122.4,1504.2058920305133,1555.3084518622102
2025-01-18,Indiana Pacers,Philadelphia 76ers,115,102,0.53,0.427,1,116.1,111.9,1552.5242759950545,1445.2818200853822
2025-01-18,Portland Trail Blazers,Houston Rockets,103,125,0.453,0.444,0,112.4,118.6,1412.462146111965,1601.6310870957352
2025-01-18,Golden State Warriors,Washington Wizards,122,114,0.469,0.442,1,112.6,104.9,1507.6419472412936,1339.9813612034452
2025-01-18,Minnesota Timberwolves,Cleveland Cavaliers,117,124,0.478,0.457,0,108.4,121.9,1528.5149411991242,1646.355679219472
2025-01-18,Boston Celtics,Atlanta Hawks,115,119,0.385,0.473,0,118.5,116.5,1583.747313417395,1519.9976068489716
2025-01-18,Detroit Pistons,Phoenix Suns,121,125,0.468,0.5,0,111.8,111.8,1523.4608540604622,1480.9796910258551
2025-01-19,Orlando Magic,Denver Nuggets,100,113,0.373,0.519,0,99.4,124.4,1499.4394165022995,1563.8481177523167
2025-01-19,Oklahoma City Thunder,Brooklyn Nets,127,101,0.552,0.425,1,119.8,104.9,1677.2483792366293,1392.6982927759673
2025-01-19,Miami Heat,San Antonio Spurs,128,107,0.526,0.451,1,114.5,109.1,1495.6662261404067,1477.8352981618907
2025-01-19,Portland Trail Blazers,Chicago Bulls,113,102,0.472,0.444,1,109.6,119.8,1407.4258023125456,1452.454201498667
2025-01-19,LA Clippers,Los Angeles Lakers,116,102,0.528,0.5,1,115.5,104.0,1552.0418022371364,1520.0385223044807
2025-01-19,Milwaukee Bucks,Philadelphia 76ers,123,109,0.494,0.453,1,115.0,111.3,1533.7569691264866,1438.274073974981
2025-01-19,Sacramento Kings,Washington Wizards,123,100,0.484,0.36,1,115.2,105.7,1513.2532115466643,1334.4643236559039
2025-01-20,Cleveland Cavaliers,Phoenix Suns,118,92,0.432,0.468,1,120.2,113.2,1653.0882912013094,1492.1963402089025
2025-01-20,Golden State Warriors,Boston Celtics,85,125,0.348,0.533,0,113.4,112.2,1513.158984788835,1571.932767405304
2025-01-20,New York Knicks,Atlanta Hawks,119,110,0.522,0.471,1,114.0,116.5,1558.8577387802786,1531.8121528610625
2025-01-20,Memphis Grizzlies,Minnesota Timberwolves,108,106,0.43,0.387,1,128.0,108.2,1573.4106228282074,1521.7823292172868
2025-01-20,LA Clippers,Chicago Bulls,99,112,0.394,0.404,0,116.7,119.4,1561.1232701738832,1441.1653878683603
2025-01-20,Charlotte Hornets,Dallas Mavericks,110,105,0.408,0.432,1,102.8,114.8,1377.3568324825562,1512.237029174792
2025-01-20,New Orleans Pelicans,Utah Jazz,123,119,0.446,0.396,1,115.4,114.4,1394.3845906864972,1379.6715582315844
2025-01-20,Houston Rockets,Detroit Pistons,96,107,0.394,0.477,0,108.8,119.1,1606.6674308951547,1512.2442048774149
2025-01-21,Toronto Raptors,Orlando Magic,109,93,0.534,0.412,1,108.5,100.7,1383.2224670289836,1491.2722990570853
2025-01-21,Denver Nuggets,Philadelphia 76ers,144,109,0.612,0.458,1,121.9,110.1,1572.015235197531,1430.9551325574835
2025-01-21,Miami Heat,Portland Trail Blazers,107,116,0.441,0.494,0,113.9,107.0,1505.153460890217,1418.7146159428523
2025-01-21,Los Angeles Lakers,Washington Wizards,111,88,0.478,0.358,1,113.3,105.4,1510.957054367734,1329.1995063523823
2025-01-21,Brooklyn Nets,New York Knicks,95,99,0.372,0.46,0,97.7,117.8,1389.4435504063672,1568.0808727762283
2025-01-22,Brooklyn Nets,Phoenix Suns,84,108,0.374,0.477,0,97.2,111.4,1384.1753481342705,1486.5222865115584
2025-01-22,Houston Rockets,Cleveland Cavaliers,109,108,0.44,0.423,1,108.6,124.2,1594.0147027769947,1658.7623448986535
2025-01-22,Sacramento Kings,Golden State Warriors,123,117,0.506,0.467,1,114.6,102.8,1518.5180288501858,1504.8346764234914
2025-01-22,Memphis Grizzlies,Charlotte Hornets,132,120,0.5,0.477,1,125.7,108.4,1581.9354828646347,1391.0550484313953
2025-01-22,Oklahoma City Thunder,Utah Jazz,123,114,0.463,0.467,1,121.6,115.6,1680.5031216062293,1370.0947803871159
2025-01-22,Dallas Mavericks,Minnesota Timberwolves,114,115,0.5,0.457,0,110.2,108.2,1498.538813225953,1513.2574691808595
2025-01-22,LA Clippers,Boston Celtics,113,117,0.522,0.456,0,114.0,110.9,1547.8015601273412,1580.2570757706476
2025-01-22,Atlanta Hawks,Detroit Pistons,104,114,0.379,0.5,0,121.7,116.8,1522.5890188651128,1524.8969329955748
2025-01-23,Oklahoma City Thunder,Dallas Mavericks,115,121,0.477,0.527,0,120.6,111.6,1683.3722987989074,1488.9621969488005
2025-01-23,Atlanta Hawks,Toronto Raptors,119,122,0.483,0.58,0,120.2,110.6,1512.6554449964935,1396.2358636843353
2025-01-23,Denver Nuggets,Sacramento Kings,132,123,0.485,0.439,1,124.3,118.6,1578.164493866915,1528.124393808504
2025-01-23,Los Angeles Lakers,Boston Celtics,117,96,0.472,0.385,1,113.7,111.5,1516.1558538958116,1589.3256386869627
2025-01-23,Orlando Magic,Portland Trail Blazers,79,101,0.342,0.488,0,99.5,108.1,1478.2589024017336,1431.1524343777137
2025-01-23,Golden State Warriors,Chicago Bulls,131,106,0.451,0.391,1,108.6,117.9,1495.2283114651732,1454.4870979149023
2025-01-23,Milwaukee Bucks,Miami Heat,125,96,0.469,0.37,1,116.9,107.1,1541.0759105439843,1492.7156424553557
2025-01-23,LA Clippers,Washington Wizards,110,93,0.455,0.34,1,112.6,102.8,1538.732997211026,1324.0007068243046
2025-01-24,Memphis Grizzlies,New Orleans Pelicans,139,126,0.554,0.542,1,126.9,110.9,1586.93479357691,1403.9613685309657
2025-01-24,Charlotte Hornets,Portland Trail Blazers,97,102,0.376,0.405,0,104.4,108.4,1386.05573771912,1442.5000201357477
2025-01-24,Philadelphia 76ers,Cleveland Cavaliers,132,129,0.506,0.5,1,107.4,123.4,1424.8058738880993,1646.9200362618792
2025-01-25,Memphis Grizzlies,Utah Jazz,125,103,0.512,0.424,1,127.2,114.4,1592.1067096859629,1367.2256031944378
2025-01-25,Charlotte Hornets,New Orleans Pelicans,123,92,0.5,0.381,1,104.3,115.0,1377.666191310034,1398.7894524219128
2025-01-25,Phoenix Suns,Washington Wizards,119,109,0.444,0.467,1,112.4,103.4,1493.65885557717,1319.4983900034438
2025-01-25,Atlanta Hawks,Toronto Raptors,94,117,0.393,0.467,0,120.4,110.9,1499.424642991309,1409.46666568952
2025-01-25,Orlando Magic,Detroit Pistons,121,113,0.482,0.465,1,95.3,116.2,1466.9113166436996,1534.8305068641941
2025-01-25,Dallas Mavericks,Boston Celtics,107,122,0.443,0.427,0,112.1,109.9,1504.0386855385607,1577.2502355323873
2025-01-25,Minnesota Timberwolves,Denver Nuggets,133,104,0.558,0.489,1,110.8,121.6,1522.834085458012,1586.734100942273
2025-01-25,Golden State Warriors,Los Angeles Lakers,108,118,0.461,0.547,0,111.2,103.7,1504.0610304225663,1528.231257050387
2025-01-25,Brooklyn Nets,Miami Heat,97,106,0.375,0.443,0,96.4,105.3,1377.0387790686589,1484.098642763839
2025-01-25,Cleveland Cavaliers,Houston Rockets,131,135,0.516,0.549,0,120.2,120.0,1631.2758364420135,1605.857011413769
2025-01-25,LA Clippers,Milwaukee Bucks,127,117,0.454,0.468,1,115.6,113.8,1543.235314031887,1549.692910235501
2025-01-25,New York Knicks,Sacramento Kings,143,120,0.495,0.484,1,115.9,119.4,1573.349075048325,1519.554786733146
2025-01-25,Chicago Bulls,Philadelphia 76ers,97,109,0.424,0.457,0,114.5,111.1,1445.6543789575092,1440.450073707965
